category,product,description,group,brand,price,price_uom,price_per
B,3222796,Pressure-Sprayer Industry Heavy-Duty Portable  5L,FE12  ,Proprietary,43.17,EA ,1
B,3222797,Pressure-Sprayer Industry Heavy-Duty Portable 9L,FE12  ,Proprietary,45.43,EA ,1
B,3222799,Pressure-Sprayer Master H/D Chemical 12L,FE12  ,Proprietary,30,EA ,1
B,3222795,Pressure-Sprayer Master Hand-held  1.5L,FE12  ,Proprietary,11.41,EA ,1
B,3222805,Pressure-Sprayer Master Hand-held 2L,FE12  ,Proprietary,21.34,EA ,1
B,3222798,Pressure-Sprayer Titan Heavy-Duty Knapsack 16L,FE12  ,Proprietary,65.18,EA ,1
B,5520604,Ratchet Strap Assembly 1.25 Tonne Rated Assembly Strength 4 M RAS 4m,FE12  ,Proprietary,14.33,EA ,1
B,5520606,Ratchet Strap Assembly 1.25 Tonne Rated Assembly Strength 6 M RZ225-0002,FE12  ,Proprietary,17.14,EA ,1
B,5520710,Ratchet Strap Assembly 2.5 Tonne Rated Assembly Strength 10 M RZ226-0003,FE12  ,Proprietary,23.94,EA ,1
B,5520706,Ratchet Strap Assembly 2.5 Tonne Rated Assembly Strength 6 M RZ226-0001,FE12  ,Proprietary,19.44,EA ,1
B,5520708,Ratchet Strap Assembly 2.5 Tonne Rated Assembly Strength 8 M RZ226-0002,FE12  ,Proprietary,22.11,EA ,1
B,5520210,Rope Blue Polypropylene 10mm Diameter x 220 M Long,FE12  ,Proprietary,53.4,EA ,1
B,5520206,Rope Blue Polypropylene 6mm Diameter x 220 M Long,FE12  ,Proprietary,20.27,EA ,1
B,5520208,Rope Blue Polypropylene 8mm Diameter x 220 M Long,FE12  ,Proprietary,36.3,EA ,1
B,5520212,Rope Polypropylene Blue 12mm Diameter x 220 M Long,FE12  ,Proprietary,80.7,EA ,1
B,3431200,Rotary Barrel Pump Cast-iron,FE12  ,Proprietary,50.56,EA ,1
B,3221310,Rotary Hand Pump Aluminium,FE12  ,Proprietary,86.41,EA ,1
B,3250420,Syphon Pump Polyethylene 210L,FE12  ,Proprietary,25.64,EA ,1
B,3178119,Wheelbarrow 85L Black Pneumatic Type Steel Tray,FE12  ,Proprietary,45.9,EA ,1
B,3178120,Wheelbarrow 90L Contractors Wheelbarrow Green,FE12  ,Proprietary,65.79,EA ,1
B,6M5705,Boot Safety Ladies Black,FW02  ,Proprietary,49.99,PRS,1
B,685809,Shoe Oxford Black,FW02  ,Proprietary,47,PRS,1
B,6M5606,Shoe Safety Ladies Black ,FW02  ,Proprietary,48.99,PRS,1
B,2634500,Socks Heat Holders Mens Thermal ,FW03  ,Proprietary,6.82,PRS,1
B,2640000,Socks Mens Angling Cream,FW03  ,Proprietary,5.7,PRS,1
B,2647000,Socks Thermal Mid Black 3 Pairs,FW03  ,Proprietary,4.41,PAK,1
B,2649000,Socks Wellington Boot Green,FW03  ,Proprietary,5.09,PRS,1
B,2649400,Socks Workforce  Safety Trainer Fully Cushioned 3 pairs,FW03  ,Proprietary,9.99,PAK,1
B,2649200,Socks Workforce Safety Boot 4 pairs ,FW03  ,Proprietary,9.99,PAK,1
B,656200,Yaktrax Walker,FW03  ,Proprietary,15,PRS,1
B,1451005,Glove N-Dex 7005 Disposable Powder-Free Nitrile Blue,GL01  ,Proprietary,10.75,BOX,1
B,1455605,Glove N-Dex Free 7705PFT Nitrile 100 pairs,GL01  ,Proprietary,17.2,BOX,1
B,1455805,Glove N-Dex Nighthawk 7700PFT Nitrile 50 pairs,GL01  ,Proprietary,9.6,BOX,1
B,1455905,Glove Nitri-Dex 707 Powder-Free Nitrile ,GL01  ,Proprietary,20.1,PAK,1
B,1471005,Glove Pal R64003 Disposable Polythene Clear 100 pairs,GL01  ,Proprietary,1.25,PAK,1
B,1434705,Glove Pal R69003SX Disposable Vinyl Clear 100 pairs,GL01  ,Proprietary,7.15,BOX,1
B,14K0105,Glove Safeskin Nitrile P052003M Purple 100 pairs,GL01  ,Proprietary,17.43,BOX,1
B,14C0411,Glove Nordbo Cold Store Black,GL03  ,Proprietary,38.69,PRS,1
B,14T4209,Glove Tilsatec Rhino 405B Cut Resistant Blue ,GL03  ,Proprietary,9.29,EA ,1
B,14T4309,Glove Tilsatec Rhino 410B HW Cut Resistant Blue ,GL03  ,Proprietary,11.31,EA ,1
B,27B0100,Byotrol Hand-Sanitiser NAN-09 600ml,WP01  ,Proprietary,9.21,EA ,1
B,11P3400,Centrefeed-Roll 1-Ply 300m Blue 6-rolls,WP01  ,Proprietary,24.95,PAK,1
B,11P7000,Hand Towel Z-Fold 1-Ply 200 Sheets Green 413104 20-packs,WP01  ,Proprietary,25.88,CS ,1
B,11P6700,Hygiene-Roll 2-Ply 10 inch 46m Blue 506591 18-rolls,WP01  ,Proprietary,39.13,CS ,1
B,5567210,Sack Holder Semi Mobile ,WP01  ,Proprietary,85.33,EA ,1
B,11P4400,Toilet Roll 2-ply 25m 200 Sheets 36-rolls,WP01  ,Proprietary,10.95,PAK,1
B,11P4500,Toilet Roll Conventional 2-Ply 40m 320 Sheets 36-rolls,WP01  ,Proprietary,17.95,PAK,1
B,11P4000,Toilet Roll Mini Jumbo 200 m 21/4 inch Core 12-rolls,WP01  ,Proprietary,24.75,PAK,1
B,11P4100,Toilet Roll Mini Jumbo 200 m 3 inch Core 12-rolls,WP01  ,Proprietary,24.75,PAK,1
B,11P4200,Toilet Tissues Pack 36-packs-of-250 tissues,WP01  ,Proprietary,27.18,PAK,1
B,5569705,Bin Flip-Top Blue 54L 9865BLU,WP02  ,Proprietary,24.26,EA ,1
B,5568902,Bin Industrial Waste complete with Clip Lid Red 110L DP110R ,WP02  ,Proprietary,43.31,EA ,1
B,5569802,Bin Lift-Top Red 48L 9715RED,WP02  ,Proprietary,21.18,EA ,1
B,5568112,Bin Recycling Paper with Blue Lid 50L REC50/Blu,WP02  ,Proprietary,24.99,EA ,1
B,5568704,Bin Refuse Wheeled 140L Green ,WP02  ,Proprietary,62.12,EA ,1
B,5568702,Bin Refuse Wheeled 240L Green,WP02  ,Proprietary,90.85,EA ,1
B,5570050,Bin Swing-Top 50L Grey 11755,WP02  ,Proprietary,20.18,EA ,1
B,56J0009,Bin-Liner 15 x 24 x 24 inch 32g White Pack-of-1000 FL0615,WP02  ,Proprietary,30,BOX,1
B,56J0010,Bin-Liner 18 x 29 x 38 inch Red Pack-of-200,WP02  ,Proprietary,48.08,BOX,1
B,56J0008,Bin-Liner Swing 13 x 23 x 30 inch 32g White Pack-of-500 FL0601,WP02  ,Proprietary,13.77,BOX,1
B,5644002,Bison Mop Bucket & Wringer 24L Red,WP02  ,Proprietary,56.88,EA ,1
B,5660236,Broom Soft Natural Coco Complete 36in,WP02  ,Proprietary,21.57,EA ,1
B,56B0028,Brush Soft Natural Coco 18 inch complete with 54 inch Handle,WP02  ,Proprietary,5.94,EA ,1
B,56B0029,Brush Soft Natural Coco 24 inch complete with 54 inch Handle,WP02  ,Proprietary,6.69,EA ,1
B,56B0022,Brush Soft Natural Coco Pushfit Head 12 inch,WP02  ,Proprietary,2.33,EA ,1
B,56B0030,Brush Stiff Bassine 18 inch complete with 54 inch Handle,WP02  ,Proprietary,6.2,EA ,1
B,56B0031,Brush Stiff Bassine 24 inch complete with 54 inch Handle,WP02  ,Proprietary,7.2,EA ,1
B,5660136,Brush Stiff Bassine 36 inch with Handle & Stay,WP02  ,Proprietary,22.26,EA ,1
B,5661300,Bucket Mop Galvanised ,WP02  ,Proprietary,15.38,EA ,1
B,5687702,Bucket Plastic Mop with Strainer 14L Red MS35R,WP02  ,Proprietary,5.97,EA ,1
B,11A3600,Centrefeed-Roll Tekwipes 20cm x 20cm Blue 2 Rolls-of-500-sheets,WP02  ,Proprietary,36.08,PAK,1
B,55J0034,Cloth Floor Heavyweight 47cm x 40cm Pack-of-10,WP02  ,Proprietary,7.5,PAK,1
B,55B0010,Compacta Heavy-Duty 20 x 34 x 46 inch 15kg Capacity Black Pack-of-100,WP02  ,Proprietary,21.17,BOX,1
B,55B0009,Compacta Xtra Heavy-Duty 20 x 34 x 46 inch 20kg Capacity BlackPack-of-100,WP02  ,Proprietary,25.65,BOX,1
B,5634475,Dishcloths Biofresh 40cm x 25cm Red Pack-of-10,WP02  ,Proprietary,5.85,PAK,1
B,55J0018,Dishcloths Standard 30cm x 35cm Pack-of-10,WP02  ,Proprietary,3.98,PAK,1
B,55FH645,Dishwasher-Salt Hydrosoft Granular 25kg ,WP02  ,Proprietary,13.11,EA ,1
B,5634504,Dust Pan & Brush Set Contract Soft Silver,WP02  ,Proprietary,4.92,EA ,1
B,5661400,Dustbin Budget Black 80L,WP02  ,Proprietary,20.14,EA ,1
B,5661500,Dustbin Plastic with Lid 94L,WP02  ,Proprietary,22.36,EA ,1
B,5661540,Dustbin Stacker Galvanised with Lid 80L,WP02  ,Proprietary,28.53,EA ,1
B,5669648,Handle Brush Wooden 48 x 15/16 inch,WP02  ,Proprietary,1.97,EA ,1
B,5669660,Handle Brush Wooden 54 x 11/8 inch,WP02  ,Proprietary,3.61,EA ,1
B,5634412,Handle Exel Red,WP02  ,Proprietary,8.29,EA ,1
B,5669680,Handle Mop Kentucky Aluminium ,WP02  ,Proprietary,9.63,EA ,1
B,5506006,Litter-Picker Ranger Curved LP6,WP02  ,Proprietary,32.17,EA ,1
B,5634470,Mop Exel Big White Prairie PVSRE25 250g Red,WP02  ,Proprietary,3.06,EA ,1
B,5634402,Mop Exel Socket 200g Red PYRE2010L,WP02  ,Proprietary,1.63,EA ,1
B,5669700,Mop Head Socket No.12 Poly Yarn,WP02  ,Proprietary,2.25,EA ,1
B,5669710,Mop Head Socket No.12 Twine,WP02  ,Proprietary,1.96,EA ,1
B,5634411,Mop-Head Kentucky Polyester Yarn 340g,WP02  ,Proprietary,2.37,EA ,1
B,5660916,Mop-Head Kentucky Polyester Yarn 454g,WP02  ,Proprietary,5.11,EA ,1
B,5634406,Mops Exel Big White Socket Red PSRE1210P Pack-of-10,WP02  ,Proprietary,14.03,PAK,1
B,5618250,Pads Floor Maintenance 17 inch Black Pack-of-5,WP02  ,Proprietary,33.08,PAK,1
B,56J0001,Refuse Sack Clear 20 x 30 inch RS014438 Pack-of-100,WP02  ,Proprietary,34,PAK,1
B,55B0020,Refuse Sacks Degradable Medium-Duty Black 10kg Capacity Pack-of-200,WP02  ,Proprietary,23.03,BOX,1
B,55B0021,Refuse Sacks Degradable Medium-Duty Clear 10kg Capacity Pack-of-200,WP02  ,Proprietary,28.65,BOX,1
B,55B0008,Rubble Sacks 22 x 32 inch Black 25kg Capacity Box-of-100,WP02  ,Proprietary,21.89,BOX,1
B,55B0016,Sack Asbestos Waste Red 24 x 36 inch Box-of-100,WP02  ,Proprietary,48.42,BOX,1
B,3207000,Sacks Rubble Heavy-Duty Green 125 micron x 20 x 30 inch Pack-of-100,WP02  ,Proprietary,32.78,PAK,1
B,5618500,Scourer Fingergrip 13cm x 7cm x 4cm Pack-of-10,WP02  ,Proprietary,4.16,PAK,1
B,5618400,Scourer Sponge Caterers 14cm x 9cm x 3cm Pack-of-10,WP02  ,Proprietary,3.84,PAK,1
B,5634525,Scraper Floor with Stainless Steel Blade & Aluminium Handle Plastic Coated White,WP02  ,Proprietary,15.1,EA ,1
B,5634455,"Sign Floor ""Wet Floor/Cleaning in Progress"" NWSA0010L",WP02  ,Proprietary,7.22,EA ,1
B,56B0032,Squeegee Wooden 24 inch complete with 54 inch Handle,WP02  ,Proprietary,6.86,EA ,1
B,4932000,Stockinette Roll Cotton 800g,WP02  ,Proprietary,4.98,EA ,1
B,5634427,Sweeper V-Frame Synthetic Heads 100cm Blue Pack-of-2,WP02  ,Proprietary,21.78,PAK,1
B,5634419,Toilet Brush Contract Set,WP02  ,Proprietary,2.93,EA ,1
B,5634489,Trigger Spray Bottle Red 750 ml PQC7RE50L,WP02  ,Proprietary,1.36,EA ,1
B,5634426,V-Sweeper Frame & Handle 100cm,WP02  ,Proprietary,45.37,EA ,1
B,5656400,Waste Bag Hazardous with Cable Ties 460mm x 900mm Blue Box-of-50,WP02  ,Proprietary,28.33,EA ,1
B,5568603,Waste-Basket Metal ,WP02  ,Proprietary,8.92,EA ,1
B,55B0017,Wheelie Bin Liner 27 x 46 x 51 inch 10kg Capacity Black Pack-of-100,WP02  ,Proprietary,17.1,BOX,1
B,55B0018,Wheelie Bin Liner Heavy-duty 27 x 46 x 51 inch 15kg Capacity Pack-of-100,WP02  ,Proprietary,32.65,BOX,1
B,11B0100,Wipe Byowipe NAN-10 Bucket Sanitising Pack-of-200,WP02  ,Proprietary,14.39,EA ,1
B,11A3400,Wipe Hydromax Tek White Pack-of-150,WP02  ,Proprietary,14.36,EA ,1
B,4942005,Wipe J-Cloth 74431 Blue Pack-of-50,WP02  ,Proprietary,10.21,PAK,1
B,4943500,Wipe Roll Chux 29cm x 37cm 400-sheets 84562,WP02  ,Proprietary,48.88,EA ,1
B,11A3500,Wipe Roll Tekwipes Blue 30cm x 30cm 400-sheets,WP02  ,Proprietary,34.94,EA ,1
B,11A3700,Wipe Tekwipe Folded 50cm x 35cm Blue 16-packs-of-25,WP02  ,Proprietary,59.85,EA ,1
B,5656530,Absorbent Spillaid 30L,WP03  ,Proprietary,29.99,EA ,1
B,5656505,Absorbent Spillaid 5L,WP03  ,Proprietary,9.99,EA ,1
B,55A5301,Accident-Report Book 13238,WP03  ,Proprietary,5.74,EA ,1
B,4503003,Alarm Carbon-Monoxide FireAngel 7-Year CO-9X,WP03  ,Proprietary,25.99,EA ,1
B,5657110,Drain-Mat Polyurethane + Carry Bag 60cm x 60cm,WP03  ,Proprietary,190.75,EA ,1
B,380925,Eyecare & Eyepod Panel Twist 'n' Open 2401025,WP03  ,Proprietary,19.99,EA ,1
B,380900,"Eyewash Station ""Twist n Open"" Double 2401024",WP03  ,Proprietary,39.99,EA ,1
B,380950,"Eyewash Station ""Twist n Open"" Emergency 2401023",WP03  ,Proprietary,45.99,EA ,1
B,4553200,Fire-Alarm Rotary Handbell ,WP03  ,Proprietary,71.4,EA ,1
B,4N0A16,Floating-Lifeline 8m x 30m,WP03  ,Proprietary,18.18,EA ,1
B,4500325,Fog-Horn,WP03  ,Proprietary,12.24,EA ,1
B,5712012,Grit-Bin Polyethylene Hinged Top 12 Cubic Feet Capacity,WP03  ,Proprietary,140,EA ,1
B,5712006,Grit-Bin Polyethylene Hinged Top 6 Cubic Feet Capacity,WP03  ,Proprietary,95,EA ,1
B,5581040,Group Lock Box Red LOK015,WP03  ,Proprietary,65,EA ,1
B,5581130,Hasp Safety Lock Out 25m LOK044,WP03  ,Proprietary,8,EA ,1
B,4N0A15,Lifebuoy Baltic 30 inch Diameter Orange 2.5kg ,WP03  ,Proprietary,52.4,EA ,1
B,5657010,Mat Clay Drain 45cm x 45cm Pack-of-2,WP03  ,Proprietary,67.58,EA ,1
B,5657000,Mat Clay Drain 45cm x 65cm Pack-of-2,WP03  ,Proprietary,89.38,EA ,1
B,5581062,Padlock Safety Lockout LOK007 Pack-of-6,WP03  ,Proprietary,65,PAK,1
B,380920,Refill Saline Twist “n” Open 20 ml Pack-of-25 2405012,WP03  ,Proprietary,14.99,PAK,1
B,5772000,Salt-Spreader Hand Push Drop Type ,WP03  ,Proprietary,157.5,EA ,1
B,5772100,Salt-Spreader Hand Push Spinner Type ,WP03  ,Proprietary,241.5,EA ,1
B,5517000,Scafftag Kit Asset TG04K,WP03  ,Proprietary,50,EA ,1
B,5512000,Scafftag Safety Management Kit Scaffolding TG01K,WP03  ,Proprietary,55,EA ,1
B,5502100,Snow Shovel with Steel Ice Cutter,WP03  ,Proprietary,20.11,EA ,1
B,5581010,Starter-Kit Mechanical Lock Out LOSK1,WP03  ,Proprietary,250,EA ,1
B,5768800,Advance Warning Triangle And Case,WP04  ,Proprietary,15.12,EA ,1
B,5581703,Floor-Marker Graphic Forklift Truck Area 430mm Diameter,WP04  ,Proprietary,27.54,EA ,1
B,55A5325,"Label ""Flammable Liquid 3"" ADR 100x100mm Roll-of-250",WP04  ,Proprietary,13,ROL,1
B,55A3003,"Poster ""Electric Shock"" 590x420mm 13222",WP04  ,Proprietary,34.68,EA ,1
B,55A3013,"Poster ""Safe Manual Handling"" 590x420mm 13225",WP04  ,Proprietary,34.68,EA ,1
B,55A3105,Poster CoSHH 400x600mm RPVC WSK5,WP04  ,Proprietary,21.32,EA ,1
B,55A2011,"Poster"" Health & Safety Law Revised 2009 Edition"" 415x595mm RPVC",WP04  ,Proprietary,10.22,EA ,1
B,55A1984,"Sign ""Designated Smoking Area"" 300x200mm PVC 11918R",WP04  ,Proprietary,9.87,EA ,1
B,55A0969,"Sign ""Ear Protection Must Be Worn"" 200x300mm 11446",WP04  ,Proprietary,5.51,EA ,1
B,55A0970,"Sign ""Ear Protection Must Be Worn"" 200x300mm PVC 11447",WP04  ,Proprietary,9.87,EA ,1
B,55A0981,"Sign ""Ear Protection Must Be Worn"" 300x100mm 11404",WP04  ,Proprietary,2.56,EA ,1
B,55S0165,"Sign ""Fire Action Procedure"" 200x300mm PVC",WP04  ,Proprietary,7.43,EA ,1
B,55A1744,"Sign ""Fire Assembly Point"" 400x600mm PVC 12031",WP04  ,Proprietary,14.92,EA ,1
B,55A1101,"Sign ""Fire Door Keep Shut"" 100x100mm 11324",WP04  ,Proprietary,1.4,EA ,1
B,55A1602,"Sign ""Fire Exit Arrow Right"" 400x150mm PVC 12001",WP04  ,Proprietary,7.69,EA ,1
B,55A1604,"Sign ""Fire Exit Arrow Right"" 600x200mm PVC 12003",WP04  ,Proprietary,12.83,EA ,1
B,55A5096,"Sign ""Fire Exit Arrow Right"" Photoluminescent 400x150mm 12410",WP04  ,Proprietary,20.39,EA ,1
B,55S1513,"Sign ""Fire Exit Keep Clear Running Man Right"" 300x200mm PVC",WP04  ,Proprietary,7.43,EA ,1
B,55A1804,"Sign ""Fire Exit Keep Clear"" 450x200mm PVC 12133",WP04  ,Proprietary,13.7,EA ,1
B,55A0589,"Sign ""Flammable Liquid"" 200x300mm 11175S",WP04  ,Proprietary,5.51,EA ,1
B,55A0428,"Sign ""Fork Lift Trucks Operating"" 200x300mm PVC 11132R",WP04  ,Proprietary,9.87,EA ,1
B,55A0430,"Sign ""Fork Lift Trucks Operating"" 400x600mm PVC 11134R",WP04  ,Proprietary,14.92,EA ,1
B,55A1402,"Sign ""If You Discover a Fire"" 200x300mm PVC 11463",WP04  ,Proprietary,9.87,EA ,1
B,55E0068,"Sign ""Mandatory Sign Site Safety Starts Here"" 600x900mm CORREX",WP04  ,Proprietary,15.1,EA ,1
B,5726760,"Sign ""Men at Work"" Quazar 600mm",WP04  ,Proprietary,40.4,EA ,1
B,55A0104,"Sign ""No Admittance Authorised Personnel Only"" 200x300mm PVC 11613R",WP04  ,Proprietary,9.87,EA ,1
B,55S0550,"Sign ""No Smoking"" 200x300mm PVC",WP04  ,Proprietary,7.43,EA ,1
B,55A0124,"Sign ""No Unauthorised Persons"" Allowed 600x200mm PVC 11657R",WP04  ,Proprietary,12.83,EA ,1
B,55A5186,"Sign ""Sign Evacuation Advice"" Photoluminescent 200x300mm 12436",WP04  ,Proprietary,16.35,EA ,1
B,55S0954,"Sign Hazard ""Danger Forklift Trucks"" 200x300mm PVC",WP04  ,Proprietary,7.43,EA ,1
B,55F1583,Sign Pair Anti-rotational Post Clips For Road Signs With Channel 13095,WP04  ,Proprietary,16.56,EA ,1
B,55F1689,Sign Road-Post Coated 3mx76mm 3inch 13201,WP04  ,Proprietary,81,EA ,1
B,55S4321,"Sign Traffic ""5mph Speed Limit"" 400x400mm FMX",WP04  ,Proprietary,17.2,EA ,1
B,55A1605,"Sign"" Fire Exit Arrow Left"" 400x150mm 12092",WP04  ,Proprietary,5.51,EA ,1
B,5642516,"Matting Electrical Switchboard 11,000V 0.9m x 6m",WP05  ,Proprietary,41.56,M  ,1
B,5640503,Matting Rubber Fluted 10m x 900m x 3m Black ,WP05  ,Proprietary,86.58,ROL,1
B,55D9907,Ladder-Guard,WP06  ,Proprietary,99.88,EA ,1
B,55D9904,Ladder-Mat,WP06  ,Proprietary,45,EA ,1
B,5701412,Barrier Crowd-Control with Fixed Feet Galvanised 2.5m x 1.1m,WP07  ,Proprietary,44.47,EA ,1
B,5780102,Barrier Evo Red 1m,WP07  ,Proprietary,39.58,EA ,1
B,5771950,Barrier Gate System 2m,WP07  ,Proprietary,89.99,PAK,1
B,5719801,Barrier Moorgate 3-Gate System,WP07  ,Proprietary,79.91,EA ,1
B,5709112,Barrier Safety Steel Support 1.35m,WP07  ,Proprietary,24.17,PAK,1
B,5728901,Barrier Workgate 3-Panel Red/White,WP07  ,Proprietary,62.64,EA ,1
B,5728902,Barrier Workgate 3-Panel Yellow/Black,WP07  ,Proprietary,57.76,EA ,1
B,5709201,Barrier-Fencing Safety Heavy-Duty 1m x 50m Orange,WP07  ,Proprietary,55.64,EA ,1
B,5709001,Barrier-Fencing Safety Medium-Duty 1m x 50m Orange,WP07  ,Proprietary,41.9,EA ,1
B,5732500,"Beacon ""50 mph Approved"" Rotating with Magnetic-Base 12V",WP07  ,Proprietary,37.6,EA ,1
B,5731900,"Beacon ""70 mph Approved"" Magnetic",WP07  ,Proprietary,38.86,EA ,1
B,5638329,Chain & Post Set Heavyweight 6m Red/White Set-of-6 ,WP07  ,Proprietary,92.16,EA ,1
B,5750400,Chain Plastic Red/White 25m x 10m,WP07  ,Proprietary,51.09,EA ,1
B,5751000,Chain Plastic Red/White 25m x 6m,WP07  ,Proprietary,24.44,EA ,1
B,5751200,Chain Plastic Red/White 25m x 8m,WP07  ,Proprietary,29.06,EA ,1
B,5719214,Cone 2-Piece 1m,WP07  ,Proprietary,11.4,EA ,1
B,5712400,Cone 2-Piece 500m,WP07  ,Proprietary,7.5,EA ,1
B,5719213,Cone 2-Piece 750m,WP07  ,Proprietary,9.75,EA ,1
B,5768501,"Cone Warning ""Caution Slippery Surface"" Yellow 20 inch",WP07  ,Proprietary,8.49,EA ,1
B,5723300,Fixing-Bolts M12 x 100m Ashphalt,WP07  ,Proprietary,9.2,PRS,1
B,5733820,Lightbar Halogen 12V Magnetic 420m,WP07  ,Proprietary,118.3,EA ,1
B,5732880,Lightbar LED 12V Magnetic,WP07  ,Proprietary,106.59,EA ,1
B,5721100,Melba-Cone 1-Piece 500m MPL-50,WP07  ,Proprietary,3.65,EA ,1
B,5721200,Melba-Cone 1-Piece 750m MPL-75,WP07  ,Proprietary,5.95,EA ,1
B,5723452,Speed-Restrictors Jumbo-500 Centre-Modules 5cm 1 x Yellow & 1 x Black,WP07  ,Proprietary,43.6,PAK,1
B,5768850,Wheel Chock Rubber 25cm x 15cm x 17cm,WP07  ,Proprietary,43.46,EA ,1
B,7T4234            ,Skopes Men's Titan Plain-Front Trouser Black,CL03  ,Skopes,39.79,PRS,1
B,79G734            ,Skopes Men's Excalibur 3000 Trousers Navy Short,CL03  ,Skopes,53.13,PRS,1
B,79F910            ,Skopes Women's Contemporary Aimee 3000 Bootcut Trouser Navy Short,CL03  ,Skopes,53.13,PRS,1
B,79L710            ,Skopes Women's Contemporary Gabrielle 3000 Jacket Navy,CL03  ,Skopes,99.62,EA,1
C,2617305,Sweater Acrylic Navy,CL01  ,Own-Brand:Arco,19.18,EA ,1
C,2618305,Sweater Wool/Acrylic Navy,CL01  ,Own-Brand:Arco,29.54,EA ,1
C,10E3012,Jacket 3-in-1 Ontario CNWW350 Black/Grey,CL04  ,Own-Brand:Arco,68.99,EA ,1
C,10E0412,Jacket Women's Campbell CNWA101 Black,CL04  ,Own-Brand:Arco,23.99,EA ,1
C,10E1805,Overtrousers Advance Navy Lined,CL04  ,Own-Brand:Arco,21.99,PRS,1
C,1881105,Bodywarmer Hi-Vis 2 Band & Brace Reversible EN471 Class-2,CL05  ,Own-Brand:Arco,31.22,EA ,1
C,1874005,Bomber Jacket 2 Band & Braces Hi-Vis Interactive EN471 Class-3,CL05  ,Own-Brand:Arco,37.76,EA ,1
C,1885005,Bomber Jacket Hi-Vis with Reflexite Red Braces EN471 Class-3,CL05  ,Own-Brand:Arco,46.85,EA ,1
C,1881205,Coat Hi-Vis 4-in-1 Breathable 2 Band & Brace EN471 Class-2,CL05  ,Own-Brand:Arco,91.37,EA ,1
C,1894005,Coat Hi-Vis Breathable Yellow EN471 Class-3,CL05  ,Own-Brand:Arco,50.23,EA ,1
C,18F0105,Coat Hi-Vis Fleece Lined Yellow EN471 Class-3,CL05  ,Own-Brand:Arco,36.78,EA ,1
C,1871005,Coat Hi-Viz TwoTone  Navy/Yellow EN471 Class-3,CL05  ,Own-Brand:Arco,32.83,EA ,1
C,1895005,Fleece Thermoskyn Hi-Vis Yellow EN471 Class-3,CL05  ,Own-Brand:Arco,39.64,EA ,1
C,1040400,Helmet Liner Cold Store Navy 1 Size,CL05  ,Own-Brand:Arco,15.13,EA ,1
C,1826105,Jacket 660gm Molten Metal Splash Navy,CL05  ,Own-Brand:Arco,83.96,EA ,1
C,1881805,Jacket Hi-Vis 2 Band & Brace Soft Shell Yellow,CL05  ,Own-Brand:Arco,46.12,EA ,1
C,18L0304,Jacket Hi-Vis Women's 2 Band & Brace Yellow,CL05  ,Own-Brand:Arco,48.99,EA ,1
C,1894205,Overtrousers Hi-Vis Breathable Yellow EN471 Class-1,CL05  ,Own-Brand:Arco,31.71,PRS,1
C,1872105,Overtrousers Hi-Vis Yellow EN471 Class-1 PU Transfer-Coated,CL05  ,Own-Brand:Arco,20.27,PRS,1
C,1882505,Polo Shirt Long-Sleeved Yellow EN471 Class-2 Breathable,CL05  ,Own-Brand:Arco,20.89,EA ,1
C,1882305,Polo Shirt Short-Sleeved Yellow EN471 Class-2 Breathable,CL05  ,Own-Brand:Arco,18.43,EA ,1
C,1826304,Trousers 660gm Molten Metal Splash Navy,CL05  ,Own-Brand:Arco,76.3,PRS,1
C,1882734,Trousers Hi-Vis Cargo Orange GO/RT EN471 Class-1,CL05  ,Own-Brand:Arco,33.56,PRS,1
C,1891234,Trousers Hi-Vis Polycotton Yellow EN471 Class-1 Teflon-Finish,CL05  ,Own-Brand:Arco,22.5,PRS,1
C,1889305,Waistcoat 3279 Hi-Vis Orange GO/RT EN471 Class-2,CL05  ,Own-Brand:Arco,20.88,EA ,1
C,1880705,Waistcoat Hi-Vis 2 Band & Brace 3/4-Length-Sleeve Class 3 ,CL05  ,Own-Brand:Arco,20.24,EA ,1
C,1883305,Waistcoat Hi-Vis 2 Band & Brace Short Sleeved Class 3 Yellow,CL05  ,Own-Brand:Arco,16.02,EA ,1
C,1885105,Waistcoat Hi-Vis Cl3 +Red Braces Long-Sleeved,CL05  ,Own-Brand:Arco,27.74,EA ,1
C,18P0105,Waistcoat Hi-Vis Ultra 2 Band & Brace Yellow EN471 Class-2 Zip-fastening,CL05  ,Own-Brand:Arco,10.02,EA ,1
C,18L0103,Waistcoat Hi-Vis Women's 2 Band & Brace Yellow EN471 Class-2,CL05  ,Own-Brand:Arco,7.58,EA ,1
C,3109671,Knife Blades Heavy-Duty Utility 19837 (Pack-of-100),FE01  ,Own-Brand:Arco,7.88,EA ,1
C,5717312,Line Applicator 2 Wheel Heavy-Duty ,FE01  ,Own-Brand:Arco,90.87,EA ,1
C,3433005,General-Maintenance Spray Aerosol 500 ml,FE03  ,Own-Brand:Arco,2.64,EA ,1
C,3433007,Lubricant Chain & Cable Aerosol 500 ml,FE03  ,Own-Brand:Arco,2.86,EA ,1
C,3433004,Lubricant Spray Food-Grade Aerosol 500 ml,FE03  ,Own-Brand:Arco,2.89,EA ,1
C,3433000,Lubricant Spray Silicone Aerosol 500 ml,FE03  ,Own-Brand:Arco,2.66,EA ,1
C,4300413,PTFE Thread Sealing Tape 12M x 12mm x 0.075mm,FE04  ,Own-Brand:Arco,7.82,PAK,1
